[ 2025-10-03 18:11:11,307 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:11:11,308 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:11:17,427 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-03 18:11:17,506 ] Disconnected from gameserver
[ 2025-10-03 18:11:31,506 ] Retrying to obtain clipboard.
[ 2025-10-03 18:13:08,015 ] Retrying to obtain clipboard.
[ 2025-10-03 18:13:08,066 ] Retrying to obtain clipboard.
[ 2025-10-03 18:17:54,854 ] Retrying to obtain clipboard.
[ 2025-10-03 18:18:15,529 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "Detonator" )
[ 2025-10-03 18:18:15,533 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-03 18:18:16,558 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-03 18:18:39,927 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-03 18:18:39,982 ] Disconnected from gameserver
[ 2025-10-03 18:19:09,811 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-03 18:19:09,815 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-03 18:19:09,828 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:19:16,603 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:19:16,604 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216142 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216142 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:19:16,605 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:19:16,606 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:19:16,606 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:19:16,606 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:19:17,269 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:19:17,269 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:19:17,269 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:19:17,269 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:19:17,269 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:19:17,270 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:19:17,270 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:19:17,270 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:19:17,270 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:19:17,270 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:19:17,270 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:19:17,270 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:19:17,271 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216142 found"
[ 2025-10-03 18:19:17,271 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216142 found"
[ 2025-10-03 18:19:17,271 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:19:17,271 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:19:17,271 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:19:17,271 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:19:17,272 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:19:17,272 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:19:17,272 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:19:17,272 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:19:17,272 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:19:17,272 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:19:17,273 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:19:17,273 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:19:17,273 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:19:17,273 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:19:17,273 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:19:17,274 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:19:17,274 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:19:17,274 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:20:17,084 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:20:17,084 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:20:17,084 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:20:17,084 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:20:17,084 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:20:17,084 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:20:17,085 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:20:17,085 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:20:17,085 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:20:17,085 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:20:17,085 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:20:17,085 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:20:17,086 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-03 18:20:17,086 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-03 18:20:17,086 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:20:17,086 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:20:17,086 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:20:17,087 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:20:17,087 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:20:17,087 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:20:17,087 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:20:17,087 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:20:17,088 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:20:17,088 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:20:17,088 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:20:17,088 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:20:17,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:20:17,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:20:17,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:20:17,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:20:17,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:20:17,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:20:17,704 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:20:17,704 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:20:17,704 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:20:17,705 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:20:17,705 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:20:17,705 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:20:17,705 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:20:17,705 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:20:17,706 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:20:17,706 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216171 found"
[ 2025-10-03 18:20:17,706 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:20:17,706 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:20:17,707 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:20:17,707 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:20:17,707 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:20:17,707 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:20:17,707 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:20:17,708 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:20:17,708 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:20:17,708 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:20:17,708 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:20:17,709 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:20:17,709 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:20:17,709 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204175 found"
[ 2025-10-03 18:20:17,709 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:20:17,710 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204174 found"
[ 2025-10-03 18:20:17,710 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:20:17,710 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:20:17,711 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-03 18:20:17,711 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-03 18:20:17,711 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:20:17,711 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:20:52,176 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-03 18:20:52,248 ] Disconnected from gameserver
[ 2025-10-03 18:23:35,836 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2025-10-03 18:23:38,238 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-03 18:23:38,240 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-03 18:23:38,261 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216223 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216223 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216222 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204177 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216161 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-03 18:24:35,227 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204176 found"
[ 2025-10-03 18:24:35,228 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:24:35,229 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:24:35,229 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:24:35,229 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-03 18:24:35,229 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-03 18:24:35,229 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-03 18:24:35,904 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:24:35,905 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-03 18:24:35,905 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:24:35,905 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-03 18:24:35,905 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:24:35,905 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-03 18:24:35,905 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342216223 found"
